sensor_id,timestamp,measurement_type,value
SHT142,2024-01-03T15:30:00,temperature,22.33
SHT142,2024-01-03T15:30:00,humidity,46.0
SHT143,2024-01-03T15:30:00,temperature,26.44
SHT143,2024-01-03T15:30:00,humidity,44.56
SHT144,2024-01-03T15:30:00,temperature,23.41
SHT144,2024-01-03T15:30:00,humidity,61.14
SHT145,2024-01-03T15:30:00,temperature,23.62
SHT145,2024-01-03T15:30:00,humidity,81.26
SHT146,2024-01-03T15:30:00,temperature,27.88
SHT146,2024-01-03T15:30:00,humidity,61.15
SHT147,2024-01-03T15:30:00,temperature,23.89
SHT147,2024-01-03T15:30:00,humidity,47.69
SHT148,2024-01-03T15:30:00,temperature,32.7
SHT148,2024-01-03T15:30:00,humidity,55.8
SHT149,2024-01-03T15:30:00,temperature,22.61
SHT149,2024-01-03T15:30:00,humidity,63.82
SHT150,2024-01-03T15:30:00,temperature,22.59
SHT150,2024-01-03T15:30:00,humidity,67.18
VIB001,2024-01-03T15:30:00,vibration,0.3102
VIB002,2024-01-03T15:30:00,vibration,-1.366
VIB003,2024-01-03T15:30:00,vibration,0.9635
VIB004,2024-01-03T15:30:00,vibration,0.9081
VIB005,2024-01-03T15:30:00,vibration,0.1003
VIB006,2024-01-03T15:30:00,vibration,-0.2413
VIB007,2024-01-03T15:30:00,vibration,-1.9861
VIB008,2024-01-03T15:30:00,vibration,-0.0388
VIB009,2024-01-03T15:30:00,vibration,-1.0892
VIB010,2024-01-03T15:30:00,vibration,0.828
VIB011,2024-01-03T15:30:00,vibration,1.2256
VIB012,2024-01-03T15:30:00,vibration,1.5847
VIB013,2024-01-03T15:30:00,vibration,0.8695
VIB014,2024-01-03T15:30:00,vibration,2.4101
VIB015,2024-01-03T15:30:00,vibration,-0.8512
VIB016,2024-01-03T15:30:00,vibration,-0.6476
VIB017,2024-01-03T15:30:00,vibration,0.3374
VIB018,2024-01-03T15:30:00,vibration,-0.0837
VIB019,2024-01-03T15:30:00,vibration,-0.5161
VIB020,2024-01-03T15:30:00,vibration,1.2833
VIB021,2024-01-03T15:30:00,vibration,-1.1458
VIB022,2024-01-03T15:30:00,vibration,0.96
VIB023,2024-01-03T15:30:00,vibration,0.405
VIB024,2024-01-03T15:30:00,vibration,-1.3841
VIB025,2024-01-03T15:30:00,vibration,0.3134
VIB026,2024-01-03T15:30:00,vibration,-1.644
VIB027,2024-01-03T15:30:00,vibration,-0.101
VIB028,2024-01-03T15:30:00,vibration,-0.0246
VIB029,2024-01-03T15:30:00,vibration,0.0565
VIB030,2024-01-03T15:30:00,vibration,0.5709
VIB031,2024-01-03T15:30:00,vibration,-0.8862
VIB032,2024-01-03T15:30:00,vibration,-1.5153
VIB033,2024-01-03T15:30:00,vibration,-0.2079
VIB034,2024-01-03T15:30:00,vibration,-1.3762
VIB035,2024-01-03T15:30:00,vibration,-0.6516
VIB036,2024-01-03T15:30:00,vibration,-0.3802
VIB037,2024-01-03T15:30:00,vibration,-0.1838
VIB038,2024-01-03T15:30:00,vibration,-0.3179
VIB039,2024-01-03T15:30:00,vibration,-0.1323
VIB040,2024-01-03T15:30:00,vibration,1.1494
VIB041,2024-01-03T15:30:00,vibration,0.7204
VIB042,2024-01-03T15:30:00,vibration,-0.5526
VIB043,2024-01-03T15:30:00,vibration,0.6359
VIB044,2024-01-03T15:30:00,vibration,1.3804
VIB045,2024-01-03T15:30:00,vibration,0.97
VIB046,2024-01-03T15:30:00,vibration,-0.7899
VIB047,2024-01-03T15:30:00,vibration,-0.3884
VIB048,2024-01-03T15:30:00,vibration,0.5282
VIB049,2024-01-03T15:30:00,vibration,-0.3652
VIB050,2024-01-03T15:30:00,vibration,2.2838
VIB051,2024-01-03T15:30:00,vibration,1.7925
VIB052,2024-01-03T15:30:00,vibration,-0.6832
VIB053,2024-01-03T15:30:00,vibration,-0.0026
VIB054,2024-01-03T15:30:00,vibration,-0.5634
VIB055,2024-01-03T15:30:00,vibration,1.5829
VIB056,2024-01-03T15:30:00,vibration,-0.3784
VIB057,2024-01-03T15:30:00,vibration,0.869
VIB058,2024-01-03T15:30:00,vibration,-0.1581
VIB059,2024-01-03T15:30:00,vibration,0.657
VIB060,2024-01-03T15:30:00,vibration,0.8966
VIB061,2024-01-03T15:30:00,vibration,1.4292
VIB062,2024-01-03T15:30:00,vibration,0.303
VIB063,2024-01-03T15:30:00,vibration,0.458
VIB064,2024-01-03T15:30:00,vibration,0.102
VIB065,2024-01-03T15:30:00,vibration,0.1851
VIB066,2024-01-03T15:30:00,vibration,0.9431
VIB067,2024-01-03T15:30:00,vibration,-1.3322
VIB068,2024-01-03T15:30:00,vibration,-0.3299
VIB069,2024-01-03T15:30:00,vibration,-0.7766
VIB070,2024-01-03T15:30:00,vibration,-0.7049
VIB071,2024-01-03T15:30:00,vibration,1.1708
VIB072,2024-01-03T15:30:00,vibration,-1.0431
VIB073,2024-01-03T15:30:00,vibration,0.1689
VIB074,2024-01-03T15:30:00,vibration,-1.0323
VIB075,2024-01-03T15:30:00,vibration,0.2137
VIB076,2024-01-03T15:30:00,vibration,-0.0951
VIB077,2024-01-03T15:30:00,vibration,-0.7343
VIB078,2024-01-03T15:30:00,vibration,1.0592
VIB079,2024-01-03T15:30:00,vibration,-0.8019
VIB080,2024-01-03T15:30:00,vibration,-0.6757
DIS001,2024-01-03T15:30:00,displacement,-0.008092
DIS002,2024-01-03T15:30:00,displacement,-0.001499
DIS003,2024-01-03T15:30:00,displacement,-0.006248
DIS004,2024-01-03T15:30:00,displacement,0.004089
DIS005,2024-01-03T15:30:00,displacement,0.00939
DIS006,2024-01-03T15:30:00,displacement,0.009957
DIS007,2024-01-03T15:30:00,displacement,0.006907
DIS008,2024-01-03T15:30:00,displacement,-0.004467
DIS009,2024-01-03T15:30:00,displacement,-0.000404
DIS010,2024-01-03T15:30:00,displacement,-0.002274
DIS011,2024-01-03T15:30:00,displacement,-0.00513
DIS012,2024-01-03T15:30:00,displacement,-0.0009
DIS013,2024-01-03T15:30:00,displacement,0.000119
DIS014,2024-01-03T15:30:00,displacement,-0.001686
DIS015,2024-01-03T15:30:00,displacement,0.001895
DIS016,2024-01-03T15:30:00,displacement,-0.0009
DIS017,2024-01-03T15:30:00,displacement,-0.00257
DIS018,2024-01-03T15:30:00,displacement,0.001284
DIS019,2024-01-03T15:30:00,displacement,0.004212
DIS020,2024-01-03T15:30:00,displacement,0.001745
DIS021,2024-01-03T15:30:00,displacement,-0.000424
DIS022,2024-01-03T15:30:00,displacement,0.001034
DIS023,2024-01-03T15:30:00,displacement,0.009872
DIS024,2024-01-03T15:30:00,displacement,-0.004215
DIS025,2024-01-03T15:30:00,displacement,0.001339
DIS026,2024-01-03T15:30:00,displacement,0.003114
DIS027,2024-01-03T15:30:00,displacement,-0.003856
DIS028,2024-01-03T15:30:00,displacement,-0.001089
DIS029,2024-01-03T15:30:00,displacement,0.000767
DIS030,2024-01-03T15:30:00,displacement,-0.005705
DIS031,2024-01-03T15:30:00,displacement,-0.001501
DIS032,2024-01-03T15:30:00,displacement,-0.00779
DIS033,2024-01-03T15:30:00,displacement,0.007311
DIS034,2024-01-03T15:30:00,displacement,-0.009607
DIS035,2024-01-03T15:30:00,displacement,-0.002383
DIS036,2024-01-03T15:30:00,displacement,-0.010077
DIS037,2024-01-03T15:30:00,displacement,0.008883
DIS038,2024-01-03T15:30:00,displacement,0.007739
DIS039,2024-01-03T15:30:00,displacement,0.009047
DIS040,2024-01-03T15:30:00,displacement,-0.001357
DIS041,2024-01-03T15:30:00,displacement,0.0065
DIS042,2024-01-03T15:30:00,displacement,-0.002478
DIS043,2024-01-03T15:30:00,displacement,0.002129
DIS044,2024-01-03T15:30:00,displacement,0.001601
DIS045,2024-01-03T15:30:00,displacement,0.000715
DIS046,2024-01-03T15:30:00,displacement,-0.004637
DIS047,2024-01-03T15:30:00,displacement,0.003017
DIS048,2024-01-03T15:30:00,displacement,0.001249
DIS049,2024-01-03T15:30:00,displacement,-0.001874
DIS050,2024-01-03T15:30:00,displacement,0.005636
DIS051,2024-01-03T15:30:00,displacement,-0.005643
DIS052,2024-01-03T15:30:00,displacement,-0.005206
DIS053,2024-01-03T15:30:00,displacement,-0.004135
DIS054,2024-01-03T15:30:00,displacement,-0.005415
DIS055,2024-01-03T15:30:00,displacement,-0.002768
DIS056,2024-01-03T15:30:00,displacement,0.001685
DIS057,2024-01-03T15:30:00,displacement,-0.004049
DIS058,2024-01-03T15:30:00,displacement,0.003108
DIS059,2024-01-03T15:30:00,displacement,0.00659
DIS060,2024-01-03T15:30:00,displacement,0.008515
SHT001,2024-01-03T16:00:00,temperature,19.99
SHT001,2024-01-03T16:00:00,humidity,68.17
SHT002,2024-01-03T16:00:00,temperature,26.17
SHT002,2024-01-03T16:00:00,humidity,55.33
SHT003,2024-01-03T16:00:00,temperature,24.41
SHT003,2024-01-03T16:00:00,humidity,58.8
SHT004,2024-01-03T16:00:00,temperature,27.95
SHT004,2024-01-03T16:00:00,humidity,68.62
SHT005,2024-01-03T16:00:00,temperature,28.53
SHT005,2024-01-03T16:00:00,humidity,52.79
SHT006,2024-01-03T16:00:00,temperature,24.75
SHT006,2024-01-03T16:00:00,humidity,72.43
SHT007,2024-01-03T16:00:00,temperature,25.05
SHT007,2024-01-03T16:00:00,humidity,73.03
SHT008,2024-01-03T16:00:00,temperature,24.24
SHT008,2024-01-03T16:00:00,humidity,73.36
SHT009,2024-01-03T16:00:00,temperature,23.36
SHT009,2024-01-03T16:00:00,humidity,41.93
SHT010,2024-01-03T16:00:00,temperature,26.32
SHT010,2024-01-03T16:00:00,humidity,59.76
SHT011,2024-01-03T16:00:00,temperature,18.18
SHT011,2024-01-03T16:00:00,humidity,55.63
SHT012,2024-01-03T16:00:00,temperature,27.51
SHT012,2024-01-03T16:00:00,humidity,56.98
SHT013,2024-01-03T16:00:00,temperature,28.88
SHT013,2024-01-03T16:00:00,humidity,54.78
SHT014,2024-01-03T16:00:00,temperature,23.68
SHT014,2024-01-03T16:00:00,humidity,44.47
SHT015,2024-01-03T16:00:00,temperature,30.03
SHT015,2024-01-03T16:00:00,humidity,79.24
SHT016,2024-01-03T16:00:00,temperature,29.69
SHT016,2024-01-03T16:00:00,humidity,65.15
SHT017,2024-01-03T16:00:00,temperature,20.95
SHT017,2024-01-03T16:00:00,humidity,60.43
SHT018,2024-01-03T16:00:00,temperature,19.92
SHT018,2024-01-03T16:00:00,humidity,66.79
SHT019,2024-01-03T16:00:00,temperature,22.82
SHT019,2024-01-03T16:00:00,humidity,56.09
SHT020,2024-01-03T16:00:00,temperature,22.09
SHT020,2024-01-03T16:00:00,humidity,73.31
SHT021,2024-01-03T16:00:00,temperature,24.74
SHT021,2024-01-03T16:00:00,humidity,77.07
SHT022,2024-01-03T16:00:00,temperature,26.03
SHT022,2024-01-03T16:00:00,humidity,77.15
SHT023,2024-01-03T16:00:00,temperature,27.64
SHT023,2024-01-03T16:00:00,humidity,67.49
SHT024,2024-01-03T16:00:00,temperature,22.63
SHT024,2024-01-03T16:00:00,humidity,45.08
SHT025,2024-01-03T16:00:00,temperature,20.84
SHT025,2024-01-03T16:00:00,humidity,60.2
SHT026,2024-01-03T16:00:00,temperature,23.03
SHT026,2024-01-03T16:00:00,humidity,66.04
SHT027,2024-01-03T16:00:00,temperature,27.32
SHT027,2024-01-03T16:00:00,humidity,59.15
SHT028,2024-01-03T16:00:00,temperature,20.43
SHT028,2024-01-03T16:00:00,humidity,74.92
SHT029,2024-01-03T16:00:00,temperature,21.47
SHT029,2024-01-03T16:00:00,humidity,71.13
SHT030,2024-01-03T16:00:00,temperature,29.97
SHT030,2024-01-03T16:00:00,humidity,59.78
SHT031,2024-01-03T16:00:00,temperature,21.76
SHT031,2024-01-03T16:00:00,humidity,56.06
SHT032,2024-01-03T16:00:00,temperature,33.79
SHT032,2024-01-03T16:00:00,humidity,65.75
SHT033,2024-01-03T16:00:00,temperature,25.58
SHT033,2024-01-03T16:00:00,humidity,57.43
SHT034,2024-01-03T16:00:00,temperature,25.15
SHT034,2024-01-03T16:00:00,humidity,58.93
SHT035,2024-01-03T16:00:00,temperature,23.99
SHT035,2024-01-03T16:00:00,humidity,68.38
SHT036,2024-01-03T16:00:00,temperature,28.64
SHT036,2024-01-03T16:00:00,humidity,49.27
SHT037,2024-01-03T16:00:00,temperature,30.24
SHT037,2024-01-03T16:00:00,humidity,75.66
SHT038,2024-01-03T16:00:00,temperature,25.49
SHT038,2024-01-03T16:00:00,humidity,83.86
SHT039,2024-01-03T16:00:00,temperature,22.28
SHT039,2024-01-03T16:00:00,humidity,60.69
SHT040,2024-01-03T16:00:00,temperature,29.47
SHT040,2024-01-03T16:00:00,humidity,58.97
SHT041,2024-01-03T16:00:00,temperature,22.42
SHT041,2024-01-03T16:00:00,humidity,61.77
SHT042,2024-01-03T16:00:00,temperature,27.66
SHT042,2024-01-03T16:00:00,humidity,61.21
SHT043,2024-01-03T16:00:00,temperature,28.87
SHT043,2024-01-03T16:00:00,humidity,65.63
SHT044,2024-01-03T16:00:00,temperature,19.24
SHT044,2024-01-03T16:00:00,humidity,56.17
SHT045,2024-01-03T16:00:00,temperature,26.31
SHT045,2024-01-03T16:00:00,humidity,56.25
SHT046,2024-01-03T16:00:00,temperature,22.39
SHT046,2024-01-03T16:00:00,humidity,65.58
SHT047,2024-01-03T16:00:00,temperature,30.34
SHT047,2024-01-03T16:00:00,humidity,64.39
SHT048,2024-01-03T16:00:00,temperature,26.83
SHT048,2024-01-03T16:00:00,humidity,60.92
SHT049,2024-01-03T16:00:00,temperature,26.76
SHT049,2024-01-03T16:00:00,humidity,51.39
SHT050,2024-01-03T16:00:00,temperature,27.16
SHT050,2024-01-03T16:00:00,humidity,62.0
SHT051,2024-01-03T16:00:00,temperature,26.12
SHT051,2024-01-03T16:00:00,humidity,69.14
SHT052,2024-01-03T16:00:00,temperature,21.37
SHT052,2024-01-03T16:00:00,humidity,57.69
SHT053,2024-01-03T16:00:00,temperature,26.51
SHT053,2024-01-03T16:00:00,humidity,64.71
SHT054,2024-01-03T16:00:00,temperature,21.25
SHT054,2024-01-03T16:00:00,humidity,53.71
SHT055,2024-01-03T16:00:00,temperature,24.84
SHT055,2024-01-03T16:00:00,humidity,67.58
SHT056,2024-01-03T16:00:00,temperature,27.18
SHT056,2024-01-03T16:00:00,humidity,74.14
SHT057,2024-01-03T16:00:00,temperature,27.51
SHT057,2024-01-03T16:00:00,humidity,81.26
SHT058,2024-01-03T16:00:00,temperature,24.34
SHT058,2024-01-03T16:00:00,humidity,72.47
SHT059,2024-01-03T16:00:00,temperature,20.69
SHT059,2024-01-03T16:00:00,humidity,65.26
SHT060,2024-01-03T16:00:00,temperature,25.29
SHT060,2024-01-03T16:00:00,humidity,58.34
SHT061,2024-01-03T16:00:00,temperature,24.75
SHT061,2024-01-03T16:00:00,humidity,59.34
SHT062,2024-01-03T16:00:00,temperature,25.97
SHT062,2024-01-03T16:00:00,humidity,58.4
SHT063,2024-01-03T16:00:00,temperature,27.66
SHT063,2024-01-03T16:00:00,humidity,47.29
SHT064,2024-01-03T16:00:00,temperature,26.07
SHT064,2024-01-03T16:00:00,humidity,63.63
SHT065,2024-01-03T16:00:00,temperature,24.52
SHT065,2024-01-03T16:00:00,humidity,65.18
SHT066,2024-01-03T16:00:00,temperature,20.19
SHT066,2024-01-03T16:00:00,humidity,59.27
SHT067,2024-01-03T16:00:00,temperature,23.8
SHT067,2024-01-03T16:00:00,humidity,67.92
SHT068,2024-01-03T16:00:00,temperature,26.62
SHT068,2024-01-03T16:00:00,humidity,64.76
SHT069,2024-01-03T16:00:00,temperature,27.08
SHT069,2024-01-03T16:00:00,humidity,41.7
SHT070,2024-01-03T16:00:00,temperature,26.2
SHT070,2024-01-03T16:00:00,humidity,73.19
SHT071,2024-01-03T16:00:00,temperature,25.52
SHT071,2024-01-03T16:00:00,humidity,59.03
SHT072,2024-01-03T16:00:00,temperature,25.02
SHT072,2024-01-03T16:00:00,humidity,58.5
SHT073,2024-01-03T16:00:00,temperature,25.38
SHT073,2024-01-03T16:00:00,humidity,56.26
SHT074,2024-01-03T16:00:00,temperature,30.93
SHT074,2024-01-03T16:00:00,humidity,59.28
SHT075,2024-01-03T16:00:00,temperature,27.44
SHT075,2024-01-03T16:00:00,humidity,58.45
SHT076,2024-01-03T16:00:00,temperature,24.72
SHT076,2024-01-03T16:00:00,humidity,67.71
SHT077,2024-01-03T16:00:00,temperature,25.84
SHT077,2024-01-03T16:00:00,humidity,60.6
SHT078,2024-01-03T16:00:00,temperature,24.27
SHT078,2024-01-03T16:00:00,humidity,62.14
SHT079,2024-01-03T16:00:00,temperature,25.36
SHT079,2024-01-03T16:00:00,humidity,52.6
SHT080,2024-01-03T16:00:00,temperature,26.42
SHT080,2024-01-03T16:00:00,humidity,66.29
SHT081,2024-01-03T16:00:00,temperature,28.24
SHT081,2024-01-03T16:00:00,humidity,64.09
SHT082,2024-01-03T16:00:00,temperature,24.74
SHT082,2024-01-03T16:00:00,humidity,49.11
SHT083,2024-01-03T16:00:00,temperature,23.46
SHT083,2024-01-03T16:00:00,humidity,64.36
SHT084,2024-01-03T16:00:00,temperature,22.88
SHT084,2024-01-03T16:00:00,humidity,38.09
SHT085,2024-01-03T16:00:00,temperature,27.72
SHT085,2024-01-03T16:00:00,humidity,60.17
SHT086,2024-01-03T16:00:00,temperature,24.51
SHT086,2024-01-03T16:00:00,humidity,54.73
SHT087,2024-01-03T16:00:00,temperature,25.6
SHT087,2024-01-03T16:00:00,humidity,59.56
SHT088,2024-01-03T16:00:00,temperature,23.62
SHT088,2024-01-03T16:00:00,humidity,71.04
SHT089,2024-01-03T16:00:00,temperature,21.17
SHT089,2024-01-03T16:00:00,humidity,41.83
SHT090,2024-01-03T16:00:00,temperature,27.95
SHT090,2024-01-03T16:00:00,humidity,62.36
SHT091,2024-01-03T16:00:00,temperature,22.76
SHT091,2024-01-03T16:00:00,humidity,52.05
SHT092,2024-01-03T16:00:00,temperature,24.98
SHT092,2024-01-03T16:00:00,humidity,62.76
SHT093,2024-01-03T16:00:00,temperature,27.96
SHT093,2024-01-03T16:00:00,humidity,65.9
SHT094,2024-01-03T16:00:00,temperature,23.91
SHT094,2024-01-03T16:00:00,humidity,59.92
SHT095,2024-01-03T16:00:00,temperature,26.52
SHT095,2024-01-03T16:00:00,humidity,75.2
SHT096,2024-01-03T16:00:00,temperature,25.7
SHT096,2024-01-03T16:00:00,humidity,62.93
SHT097,2024-01-03T16:00:00,temperature,23.53
SHT097,2024-01-03T16:00:00,humidity,58.87
SHT098,2024-01-03T16:00:00,temperature,26.09
SHT098,2024-01-03T16:00:00,humidity,60.37
SHT099,2024-01-03T16:00:00,temperature,25.09
SHT099,2024-01-03T16:00:00,humidity,47.05
SHT100,2024-01-03T16:00:00,temperature,25.44
SHT100,2024-01-03T16:00:00,humidity,72.84
SHT101,2024-01-03T16:00:00,temperature,29.15
SHT101,2024-01-03T16:00:00,humidity,73.14
SHT102,2024-01-03T16:00:00,temperature,21.26
SHT102,2024-01-03T16:00:00,humidity,70.0
SHT103,2024-01-03T16:00:00,temperature,27.45
SHT103,2024-01-03T16:00:00,humidity,80.35
SHT104,2024-01-03T16:00:00,temperature,26.28
SHT104,2024-01-03T16:00:00,humidity,63.4
SHT105,2024-01-03T16:00:00,temperature,25.83
SHT105,2024-01-03T16:00:00,humidity,82.48
SHT106,2024-01-03T16:00:00,temperature,24.49
SHT106,2024-01-03T16:00:00,humidity,71.29
SHT107,2024-01-03T16:00:00,temperature,23.9
SHT107,2024-01-03T16:00:00,humidity,59.83
SHT108,2024-01-03T16:00:00,temperature,24.63
SHT108,2024-01-03T16:00:00,humidity,52.57
SHT109,2024-01-03T16:00:00,temperature,28.16
SHT109,2024-01-03T16:00:00,humidity,74.68
SHT110,2024-01-03T16:00:00,temperature,28.76
SHT110,2024-01-03T16:00:00,humidity,62.58
SHT111,2024-01-03T16:00:00,temperature,29.2
SHT111,2024-01-03T16:00:00,humidity,47.85
SHT112,2024-01-03T16:00:00,temperature,29.08
SHT112,2024-01-03T16:00:00,humidity,72.35
SHT113,2024-01-03T16:00:00,temperature,28.12
SHT113,2024-01-03T16:00:00,humidity,65.98
SHT114,2024-01-03T16:00:00,temperature,27.85
SHT114,2024-01-03T16:00:00,humidity,62.74
SHT115,2024-01-03T16:00:00,temperature,26.23
SHT115,2024-01-03T16:00:00,humidity,59.37
SHT116,2024-01-03T16:00:00,temperature,24.63
SHT116,2024-01-03T16:00:00,humidity,51.79
SHT117,2024-01-03T16:00:00,temperature,20.9
SHT117,2024-01-03T16:00:00,humidity,80.91
SHT118,2024-01-03T16:00:00,temperature,23.02
SHT118,2024-01-03T16:00:00,humidity,52.86
SHT119,2024-01-03T16:00:00,temperature,28.75
SHT119,2024-01-03T16:00:00,humidity,85.57
SHT120,2024-01-03T16:00:00,temperature,28.9
SHT120,2024-01-03T16:00:00,humidity,65.65
SHT121,2024-01-03T16:00:00,temperature,22.69
SHT121,2024-01-03T16:00:00,humidity,75.36
SHT122,2024-01-03T16:00:00,temperature,25.4
SHT122,2024-01-03T16:00:00,humidity,43.28
SHT123,2024-01-03T16:00:00,temperature,24.12
SHT123,2024-01-03T16:00:00,humidity,70.42
SHT124,2024-01-03T16:00:00,temperature,22.79
SHT124,2024-01-03T16:00:00,humidity,68.64
SHT125,2024-01-03T16:00:00,temperature,22.23
SHT125,2024-01-03T16:00:00,humidity,52.23
SHT126,2024-01-03T16:00:00,temperature,27.47
SHT126,2024-01-03T16:00:00,humidity,53.67
SHT127,2024-01-03T16:00:00,temperature,27.48
SHT127,2024-01-03T16:00:00,humidity,43.3
SHT128,2024-01-03T16:00:00,temperature,23.73
SHT128,2024-01-03T16:00:00,humidity,68.36
SHT129,2024-01-03T16:00:00,temperature,31.09
SHT129,2024-01-03T16:00:00,humidity,72.15
SHT130,2024-01-03T16:00:00,temperature,24.77
SHT130,2024-01-03T16:00:00,humidity,70.85
SHT131,2024-01-03T16:00:00,temperature,25.13
SHT131,2024-01-03T16:00:00,humidity,71.09
SHT132,2024-01-03T16:00:00,temperature,27.95
SHT132,2024-01-03T16:00:00,humidity,83.59
SHT133,2024-01-03T16:00:00,temperature,27.49
SHT133,2024-01-03T16:00:00,humidity,55.19
SHT134,2024-01-03T16:00:00,temperature,25.93
SHT134,2024-01-03T16:00:00,humidity,52.66
SHT135,2024-01-03T16:00:00,temperature,22.29
SHT135,2024-01-03T16:00:00,humidity,58.74
SHT136,2024-01-03T16:00:00,temperature,25.49
SHT136,2024-01-03T16:00:00,humidity,56.39
SHT137,2024-01-03T16:00:00,temperature,20.11
SHT137,2024-01-03T16:00:00,humidity,45.85
SHT138,2024-01-03T16:00:00,temperature,26.42
SHT138,2024-01-03T16:00:00,humidity,46.73
SHT139,2024-01-03T16:00:00,temperature,27.17
SHT139,2024-01-03T16:00:00,humidity,75.44
SHT140,2024-01-03T16:00:00,temperature,23.73
SHT140,2024-01-03T16:00:00,humidity,57.34
SHT141,2024-01-03T16:00:00,temperature,27.37
SHT141,2024-01-03T16:00:00,humidity,57.25
SHT142,2024-01-03T16:00:00,temperature,22.52
SHT142,2024-01-03T16:00:00,humidity,56.66
SHT143,2024-01-03T16:00:00,temperature,24.04
SHT143,2024-01-03T16:00:00,humidity,67.14
SHT144,2024-01-03T16:00:00,temperature,22.74
SHT144,2024-01-03T16:00:00,humidity,69.02
SHT145,2024-01-03T16:00:00,temperature,27.57
SHT145,2024-01-03T16:00:00,humidity,50.72
SHT146,2024-01-03T16:00:00,temperature,28.13
SHT146,2024-01-03T16:00:00,humidity,38.27
SHT147,2024-01-03T16:00:00,temperature,22.46
SHT147,2024-01-03T16:00:00,humidity,46.37
SHT148,2024-01-03T16:00:00,temperature,28.88
SHT148,2024-01-03T16:00:00,humidity,64.71
SHT149,2024-01-03T16:00:00,temperature,24.13
SHT149,2024-01-03T16:00:00,humidity,68.04
SHT150,2024-01-03T16:00:00,temperature,24.89
SHT150,2024-01-03T16:00:00,humidity,83.18
VIB001,2024-01-03T16:00:00,vibration,1.1828
VIB002,2024-01-03T16:00:00,vibration,1.5172
VIB003,2024-01-03T16:00:00,vibration,-1.0684
VIB004,2024-01-03T16:00:00,vibration,2.0159
VIB005,2024-01-03T16:00:00,vibration,-0.6441
VIB006,2024-01-03T16:00:00,vibration,-1.6886
VIB007,2024-01-03T16:00:00,vibration,-0.4597
VIB008,2024-01-03T16:00:00,vibration,0.9861
VIB009,2024-01-03T16:00:00,vibration,-0.1728
VIB010,2024-01-03T16:00:00,vibration,0.1871
VIB011,2024-01-03T16:00:00,vibration,-0.9643
VIB012,2024-01-03T16:00:00,vibration,0.1326
VIB013,2024-01-03T16:00:00,vibration,0.4584
VIB014,2024-01-03T16:00:00,vibration,-0.0561
VIB015,2024-01-03T16:00:00,vibration,-0.1078
VIB016,2024-01-03T16:00:00,vibration,0.0282
VIB017,2024-01-03T16:00:00,vibration,0.0023
VIB018,2024-01-03T16:00:00,vibration,1.3242
VIB019,2024-01-03T16:00:00,vibration,1.1473
VIB020,2024-01-03T16:00:00,vibration,1.3847
VIB021,2024-01-03T16:00:00,vibration,-0.3801
VIB022,2024-01-03T16:00:00,vibration,-1.2539
VIB023,2024-01-03T16:00:00,vibration,-0.5827
VIB024,2024-01-03T16:00:00,vibration,-0.5168
VIB025,2024-01-03T16:00:00,vibration,-1.3954
VIB026,2024-01-03T16:00:00,vibration,0.2686
VIB027,2024-01-03T16:00:00,vibration,0.5136
VIB028,2024-01-03T16:00:00,vibration,-1.2118
VIB029,2024-01-03T16:00:00,vibration,-1.3001
