task_id,timestamp,progress,progress_rate,progress_accel,quality_score
701,2024-09-23T00:00:00,0.3684,0.0472,-0.0034,0.8788
701,2024-09-30T00:00:00,0.7368,0.1309,-0.0034,0.8994
701,2024-10-05T00:00:00,1.0,0.1459,0.01,0.8598
702,2024-08-21T00:00:00,0.0,0.0163,0.0056,0.8643
702,2024-08-28T00:00:00,0.4118,0.0893,-0.0032,0.9369
702,2024-09-04T00:00:00,0.8235,0.1049,-0.014,0.9648
702,2024-09-07T00:00:00,1.0,0.1549,0.0054,0.9631
703,2024-05-04T00:00:00,0.0,0.0317,0.0003,0.9253
703,2024-05-11T00:00:00,0.4118,0.089,-0.0016,0.8893
703,2024-05-18T00:00:00,0.8235,0.154,-0.0013,0.93
703,2024-05-21T00:00:00,1.0,0.1569,-0.0048,0.9151
704,2024-05-01T00:00:00,0.0,0.0192,0.002,0.9446
704,2024-05-08T00:00:00,0.4375,0.1162,-0.0048,0.8732
704,2024-05-15T00:00:00,0.875,0.1432,-0.0024,0.8036
704,2024-05-17T00:00:00,1.0,0.1392,0.0014,0.9534
705,2024-02-04T00:00:00,0.0,0.0838,0.0006,0.9283
705,2024-02-11T00:00:00,0.3889,0.1081,-0.0103,0.849
705,2024-02-18T00:00:00,0.7778,0.1298,0.0078,0.9315
705,2024-02-22T00:00:00,1.0,0.1566,-0.0011,0.9213
706,2024-07-19T00:00:00,0.0,0.0381,-0.0039,0.8654
706,2024-07-26T00:00:00,0.875,0.1643,-0.0042,0.8801
706,2024-07-27T00:00:00,1.0,0.1594,-0.0044,0.9113
707,2024-08-11T00:00:00,0.0,0.0545,-0.0031,0.8871
707,2024-08-18T00:00:00,0.3684,0.068,0.0069,0.9129
707,2024-08-25T00:00:00,0.7368,0.1027,0.0006,0.9086
707,2024-08-30T00:00:00,1.0,0.1051,0.0067,0.8505
708,2024-06-13T00:00:00,0.0,0.0918,0.004,0.8437
708,2024-06-20T00:00:00,0.6364,0.1074,0.0046,0.8881
708,2024-06-24T00:00:00,1.0,0.1736,-0.0019,0.8961
709,2024-12-07T00:00:00,0.0,0.069,0.003,0.8537
709,2024-12-14T00:00:00,0.875,0.1462,0.0008,0.8544
709,2024-12-15T00:00:00,1.0,0.1222,-0.0097,0.8853
710,2024-02-11T00:00:00,0.0,0.0489,0.0025,0.941
710,2024-02-18T00:00:00,0.7778,0.1195,-0.0004,0.8621
710,2024-02-20T00:00:00,1.0,0.1517,0.0048,0.9051
711,2024-12-06T00:00:00,0.0,0.0733,0.0048,0.9729
711,2024-12-13T00:00:00,1.0,0.1526,-0.0027,0.9311
712,2024-11-19T00:00:00,0.0,0.0425,0.0029,0.8669
712,2024-11-26T00:00:00,0.4118,0.0746,0.0061,0.8494
712,2024-12-03T00:00:00,0.8235,0.1528,0.0029,0.9047
712,2024-12-06T00:00:00,1.0,0.1121,0.0074,0.8533
713,2024-05-04T00:00:00,0.0,0.0691,-0.0035,0.8614
713,2024-05-11T00:00:00,0.5,0.1134,0.0027,0.8427
713,2024-05-18T00:00:00,1.0,0.1787,-0.001,0.9034
714,2024-09-29T00:00:00,0.0,0.0441,-0.0055,0.9368
714,2024-10-06T00:00:00,0.7,0.1258,-0.004,0.9472
714,2024-10-09T00:00:00,1.0,0.1511,0.0004,0.9888
715,2024-09-05T00:00:00,0.0,0.0178,-0.0081,0.8302
715,2024-09-12T00:00:00,0.5833,0.1156,-0.0018,0.886
715,2024-09-17T00:00:00,1.0,0.1312,0.0083,1.0
716,2024-12-06T00:00:00,0.0,0.068,-0.0075,0.8757
716,2024-12-13T00:00:00,0.5385,0.1204,-0.0002,0.9451
716,2024-12-19T00:00:00,1.0,0.175,0.0095,0.8673
717,2024-06-12T00:00:00,0.0,0.0516,-0.0022,0.8
717,2024-06-19T00:00:00,0.6364,0.1277,0.0028,0.8727
717,2024-06-23T00:00:00,1.0,0.118,-0.0019,0.9366
718,2024-04-26T00:00:00,0.0,0.0767,-0.0036,0.9554
718,2024-05-03T00:00:00,0.4118,0.1036,0.0021,0.8353
718,2024-05-10T00:00:00,0.8235,0.1074,-0.0042,0.8837
718,2024-05-13T00:00:00,1.0,0.186,-0.0033,0.9386
719,2024-09-02T00:00:00,0.0,0.0407,0.0024,0.8969
719,2024-09-09T00:00:00,0.3889,0.0924,0.0018,0.8875
719,2024-09-16T00:00:00,0.7778,0.1353,0.0062,0.8623
719,2024-09-20T00:00:00,1.0,0.1737,-0.0013,0.8815
720,2024-01-05T00:00:00,0.0,0.064,-0.0017,0.916
720,2024-01-12T00:00:00,0.5385,0.1084,-0.0104,0.9209
720,2024-01-18T00:00:00,1.0,0.1212,-0.0068,0.9183
721,2024-02-15T00:00:00,0.0,0.0607,0.006,0.8455
721,2024-02-22T00:00:00,0.4667,0.0818,0.0023,0.9612
721,2024-02-29T00:00:00,0.9333,0.1472,-0.0044,0.9753
721,2024-03-01T00:00:00,1.0,0.1448,-0.0012,0.8282
722,2024-05-26T00:00:00,0.0,0.0645,0.0043,0.8647
722,2024-06-02T00:00:00,0.7778,0.1628,-0.0029,0.9313
722,2024-06-04T00:00:00,1.0,0.1545,-0.0101,0.9272
723,2024-07-01T00:00:00,0.0,0.0591,-0.0088,0.9763
723,2024-07-08T00:00:00,0.5833,0.1175,0.0062,0.8142
723,2024-07-13T00:00:00,1.0,0.1418,0.0059,0.8216
724,2024-08-03T00:00:00,0.0,0.0424,0.002,0.8053
724,2024-08-10T00:00:00,0.4118,0.0647,0.0069,0.903
724,2024-08-17T00:00:00,0.8235,0.1559,0.0009,1.0
724,2024-08-20T00:00:00,1.0,0.1588,0.0063,0.8877
725,2024-06-27T00:00:00,0.0,0.0542,0.0032,0.9404
725,2024-07-04T00:00:00,0.875,0.1367,0.0,0.9251
725,2024-07-05T00:00:00,1.0,0.16,-0.0051,0.9112
726,2024-06-23T00:00:00,0.0,0.0564,-0.0049,0.9453
726,2024-06-30T00:00:00,0.7778,0.136,0.0117,0.8987
726,2024-07-02T00:00:00,1.0,0.1727,0.0027,0.9961
727,2024-06-11T00:00:00,0.0,0.0306,-0.0025,0.8532
727,2024-06-18T00:00:00,0.3684,0.0853,-0.0056,0.8237
727,2024-06-25T00:00:00,0.7368,0.081,-0.011,0.9328
727,2024-06-30T00:00:00,1.0,0.1409,-0.0062,0.867
728,2024-12-02T00:00:00,0.0,0.0394,-0.0048,0.9803
728,2024-12-09T00:00:00,0.7,0.1483,0.0079,0.909
728,2024-12-12T00:00:00,1.0,0.1556,-0.0033,0.8576
729,2024-05-26T00:00:00,0.0,0.0504,0.0033,0.9598
729,2024-06-02T00:00:00,0.5,0.0891,-0.0063,0.9367
729,2024-06-09T00:00:00,1.0,0.1136,-0.0002,0.9045
730,2024-11-20T00:00:00,0.0,0.0424,-0.0077,0.8817
730,2024-11-27T00:00:00,0.4118,0.124,0.003,0.9581
730,2024-12-04T00:00:00,0.8235,0.108,0.0013,0.9044
730,2024-12-07T00:00:00,1.0,0.1522,0.0028,0.9074
731,2024-01-22T00:00:00,0.0,0.0262,0.0031,0.942
731,2024-01-29T00:00:00,0.875,0.1639,0.0068,0.9238
731,2024-01-30T00:00:00,1.0,0.1271,-0.0076,0.8886
732,2024-02-23T00:00:00,0.0,0.0684,0.0043,0.9137
732,2024-03-01T00:00:00,0.7778,0.127,0.0095,0.9287
732,2024-03-03T00:00:00,1.0,0.1483,-0.0032,0.8496
733,2024-07-12T00:00:00,0.0,0.0279,-0.005,0.914
733,2024-07-19T00:00:00,0.3889,0.0885,-0.0016,0.9368
733,2024-07-26T00:00:00,0.7778,0.164,-0.0041,0.8663
733,2024-07-30T00:00:00,1.0,0.1057,-0.0001,0.8936
734,2024-10-12T00:00:00,0.0,0.0679,-0.0004,0.8706
734,2024-10-19T00:00:00,0.5,0.1039,0.0028,0.8191
734,2024-10-26T00:00:00,1.0,0.1701,0.0065,0.9274
735,2024-09-20T00:00:00,0.0,0.0313,-0.0016,0.9591
735,2024-09-27T00:00:00,0.875,0.1179,0.0031,0.8975
735,2024-09-28T00:00:00,1.0,0.1532,-0.0042,0.9165
736,2024-01-30T00:00:00,0.0,0.0552,-0.0075,0.8998
736,2024-02-06T00:00:00,0.5385,0.1161,-0.0019,0.7776
736,2024-02-12T00:00:00,1.0,0.1477,0.0073,0.8828
737,2024-01-25T00:00:00,0.0,0.0786,-0.0041,0.842
737,2024-02-01T00:00:00,0.7,0.1199,-0.0041,0.9165
737,2024-02-04T00:00:00,1.0,0.1425,0.0074,0.8779
738,2024-05-20T00:00:00,0.0,0.0518,0.003,0.9478
738,2024-05-27T00:00:00,0.6364,0.1432,-0.0012,0.88
738,2024-05-31T00:00:00,1.0,0.1117,0.0102,0.918
739,2024-05-07T00:00:00,0.0,0.065,0.0028,0.9025
739,2024-05-14T00:00:00,0.3889,0.0959,-0.0028,0.8849
739,2024-05-21T00:00:00,0.7778,0.1088,0.0078,0.9281
739,2024-05-25T00:00:00,1.0,0.1895,0.0115,0.8298
740,2024-07-12T00:00:00,0.0,0.0697,-0.0068,0.9089
740,2024-07-19T00:00:00,0.7778,0.1341,-0.0064,0.8631
740,2024-07-21T00:00:00,1.0,0.1572,0.0009,0.8491
741,2024-10-16T00:00:00,0.0,0.036,-0.0075,0.8399
741,2024-10-23T00:00:00,0.4667,0.0892,0.0049,0.9557
741,2024-10-30T00:00:00,0.9333,0.18,0.0021,0.9094
741,2024-10-31T00:00:00,1.0,0.1599,0.0024,0.8192
742,2024-03-15T00:00:00,0.0,0.0878,-0.0097,0.9574
742,2024-03-22T00:00:00,0.5833,0.1095,-0.0054,0.9266
742,2024-03-27T00:00:00,1.0,0.1476,-0.0034,0.8309
743,2024-06-21T00:00:00,0.0,0.0207,-0.0031,0.8807
743,2024-06-28T00:00:00,0.3889,0.0647,0.0002,0.8466
743,2024-07-05T00:00:00,0.7778,0.135,0.0062,0.9145
743,2024-07-09T00:00:00,1.0,0.1481,-0.0027,0.9723
744,2024-03-23T00:00:00,0.0,0.0461,0.0125,0.8408
744,2024-03-30T00:00:00,0.3684,0.0926,0.0071,0.8655
744,2024-04-06T00:00:00,0.7368,0.119,0.0031,0.9194
744,2024-04-11T00:00:00,1.0,0.1612,0.0058,0.8827
745,2024-05-24T00:00:00,0.0,0.0787,-0.0086,0.9539
745,2024-05-31T00:00:00,0.875,0.1604,-0.0039,0.8275
745,2024-06-01T00:00:00,1.0,0.1454,0.002,0.8832
746,2024-05-23T00:00:00,0.0,0.06,0.0097,0.8318
746,2024-05-30T00:00:00,0.3889,0.0498,-0.0003,0.866
746,2024-06-06T00:00:00,0.7778,0.1182,0.0063,0.894
746,2024-06-10T00:00:00,1.0,0.1494,-0.0022,0.8981
747,2024-01-13T00:00:00,0.0,0.0554,0.0139,0.914
747,2024-01-20T00:00:00,0.4375,0.117,0.0009,0.7986
747,2024-01-27T00:00:00,0.875,0.1262,0.0014,0.9362
747,2024-01-29T00:00:00,1.0,0.1542,0.0046,0.827
748,2024-08-02T00:00:00,0.0,0.051,0.0066,0.8514
748,2024-08-09T00:00:00,0.7778,0.1502,0.0053,0.8381
748,2024-08-11T00:00:00,1.0,0.1568,0.0008,0.8912
749,2024-01-27T00:00:00,0.0,0.0195,-0.0013,0.8922
749,2024-02-03T00:00:00,0.5385,0.0699,-0.0065,0.8537
749,2024-02-09T00:00:00,1.0,0.129,0.0016,0.9456
750,2024-11-16T00:00:00,0.0,0.0438,0.0038,0.9476
750,2024-11-23T00:00:00,0.5385,0.1021,0.002,0.8888
750,2024-11-29T00:00:00,1.0,0.1275,-0.0037,0.9163
751,2024-09-25T00:00:00,0.0,0.0476,0.0037,0.8057
751,2024-10-02T00:00:00,0.6364,0.0807,-0.0076,0.9083
751,2024-10-06T00:00:00,1.0,0.1224,0.0016,0.9377
752,2024-11-08T00:00:00,0.0,0.0803,0.007,0.8652
752,2024-11-15T00:00:00,0.7778,0.0944,-0.0032,0.9488
752,2024-11-17T00:00:00,1.0,0.1422,-0.0001,0.8721
753,2024-07-01T00:00:00,0.0,0.0816,-0.0051,0.9033
753,2024-07-08T00:00:00,1.0,0.1722,0.0092,0.8653
754,2024-02-21T00:00:00,0.0,0.0692,-0.0032,0.9689
754,2024-02-28T00:00:00,0.5833,0.1429,-0.0044,0.9327
754,2024-03-04T00:00:00,1.0,0.1723,-0.0015,0.9274
755,2024-02-22T00:00:00,0.0,0.062,0.01,0.8014
755,2024-02-29T00:00:00,0.875,0.1364,-0.0063,0.9007
755,2024-03-01T00:00:00,1.0,0.1343,-0.0013,0.8563
756,2024-07-23T00:00:00,0.0,0.0531,0.0054,0.8814
756,2024-07-30T00:00:00,0.7,0.1486,0.0052,1.0
756,2024-08-02T00:00:00,1.0,0.1582,-0.0003,0.8207
757,2024-01-12T00:00:00,0.0,0.0344,-0.001,0.8955
757,2024-01-19T00:00:00,0.875,0.1845,-0.001,0.8116
757,2024-01-20T00:00:00,1.0,0.1633,0.003,0.8771
758,2024-05-06T00:00:00,0.0,0.0926,-0.0095,0.9625
758,2024-05-13T00:00:00,0.5,0.0942,-0.0048,1.0
758,2024-05-20T00:00:00,1.0,0.1647,-0.0015,0.8841
759,2024-03-19T00:00:00,0.0,0.0555,-0.0023,0.965
759,2024-03-26T00:00:00,1.0,0.1518,0.0051,0.9104
760,2024-06-02T00:00:00,0.0,0.0674,0.0067,0.984
760,2024-06-09T00:00:00,0.3684,0.0967,-0.0043,0.8914
760,2024-06-16T00:00:00,0.7368,0.1232,-0.0029,0.863
760,2024-06-21T00:00:00,1.0,0.1535,-0.0049,0.8411
761,2024-12-08T00:00:00,0.0,0.0161,0.0024,0.9171
761,2024-12-15T00:00:00,1.0,0.1435,0.005,0.8501
762,2024-11-20T00:00:00,0.0,0.0576,0.0003,0.863
762,2024-11-27T00:00:00,0.4667,0.0868,-0.0028,0.9126
762,2024-12-04T00:00:00,0.9333,0.1552,-0.0021,0.8644
762,2024-12-05T00:00:00,1.0,0.1527,-0.0083,0.9017
763,2024-06-04T00:00:00,0.0,0.0812,-0.0035,0.8912
763,2024-06-11T00:00:00,0.3684,0.1073,0.0038,0.9031
763,2024-06-18T00:00:00,0.7368,0.1225,-0.0062,0.9246
763,2024-06-23T00:00:00,1.0,0.1231,-0.0103,0.9504
764,2024-05-26T00:00:00,0.0,0.0577,0.0044,0.8632
764,2024-06-02T00:00:00,0.4118,0.1005,-0.0022,0.8836
764,2024-06-09T00:00:00,0.8235,0.1518,-0.0007,0.8652
764,2024-06-12T00:00:00,1.0,0.1227,0.0018,0.953
